user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked
609720,2023-02-21,F,Unmarried,Has children,usa,phoenix,PHX,new york,YUL,192,669.68,33.434,-112.008,45.517,-73.417,2023-04-01 10:59:30,2023-04-02 11:00:00,37,8.3,8,4,3,4.0,1,1,1.0,3.0,3.0
609800,2023-02-21,F,Married,Has children,canada,ottawa,YOW,san antonio,SKF,134,479.16,45.323,-75.669,41.786,-87.752,2023-04-03 17:18:39,2023-04-05 11:00:00,48,1.8,9,2,2,2.0,2,0,2.0,0.0,2.0
609817,2023-02-21,F,Unmarried,Has no children,usa,bakersfield,BFL,tucson,TUS,136,797.72,35.433,-119.057,40.64,-73.779,2023-07-06 10:32:52,2023-07-07 11:00:00,53,2.1,8,4,3,3.0,2,0,2.0,0.0,3.0
609868,2023-02-21,F,Married,Has children,canada,halifax,YAW,toronto,YKZ,129,834.89,44.64,-63.499,43.862,-79.37,2023-06-29 12:34:52,2023-06-30 11:00:00,55,2.0,8,4,4,4.0,1,0,2.0,1.0,4.0
610144,2023-02-21,F,Unmarried,Has no children,usa,los angeles,LAX,washington,UGN,151,612.99,33.942,-118.408,42.947,-77.037,2023-07-31 13:42:22,2023-08-05 11:00:00,46,2.3,8,6,6,6.0,4,0,0.0,1.0,6.0
610226,2023-02-21,F,Unmarried,Has children,usa,houston,IAH,charlotte,CLT,120,248.2,29.98,-95.34,35.214,-80.943,2023-05-21 13:50:01,2023-05-27 11:00:00,57,1.9,8,1,1,1.0,1,0,1.0,1.0,1.0
610294,2023-02-21,F,Married,Has no children,usa,new york,LGA,san jose,SJO,109,783.63,40.777,-73.872,45.589,-121.929,2023-06-13 22:08:33,2023-06-15 11:00:00,53,1.5,9,2,2,2.0,1,0,1.0,4.0,2.0
610306,2023-02-21,F,Married,Has no children,usa,new york,LGA,seattle,YOW,161,675.73,40.777,-73.872,53.667,-75.669,2023-07-01 09:39:27,2023-07-09 11:00:00,53,2.5,8,4,3,4.0,3,0,0.0,1.0,4.0
610338,2023-02-21,F,Unmarried,Has children,usa,columbus,CMH,tucson,TUS,91,965.61,39.998,-82.892,40.64,-73.779,2024-01-21 18:18:39,2024-02-06 11:00:00,19,2.5,8,3,3,3.0,3,1,2.0,3.0,3.0
610395,2023-02-21,F,Married,Has no children,usa,fayetteville,FYV,los angeles,YYC,105,394.9,36.005,-94.17,51.114,-114.02,2023-05-27 11:00:00,2023-05-31 11:00:00,55,1.6,8,2,3,2.0,2,0,1.0,0.0,3.0
610474,2023-02-21,F,Married,Has no children,usa,indianapolis,IND,nashville,ORD,144,350.29,39.717,-86.294,41.786,-86.678,2023-07-15 19:30:26,2023-07-18 11:00:00,52,2.2,8,3,3,3.0,1,0,1.0,1.0,3.0
610482,2023-02-21,F,Unmarried,Has no children,usa,winston-salem,INT,winnipeg,YWG,147,645.18,36.134,-80.222,50.056,-83.01,2023-07-09 11:00:00,2023-07-14 11:00:00,36,2.3,8,3,5,3.0,2,0,2.0,1.0,7.0
610492,2023-02-21,F,Unmarried,Has children,canada,calgary,YYC,houston,HOU,277,1048.01,51.114,-114.02,29.607,-95.159,2023-02-27 11:00:00,2023-03-01 11:00:00,20,16.2,8,2,2,2.0,2,1,1.0,3.0,1.0
610670,2023-02-21,F,Unmarried,Has children,canada,toronto,YTZ,new york,LSQ,150,600.29,43.627,-79.396,40.64,-73.779,2023-06-17 13:23:25,2023-06-20 11:00:00,36,2.3,8,3,3,3.0,2,0,0.0,0.0,3.0
610763,2023-02-21,F,Unmarried,Has children,usa,milwaukee,MKE,dallas,DAL,188,249.61,42.947,-87.896,32.847,-96.852,2023-07-05 11:00:00,2023-07-12 11:00:00,25,8.3,8,2,3,1.0,1,1,1.0,2.0,3.0
610793,2023-02-21,F,Unmarried,Has children,usa,dallas,DAL,new york,LAX,97,402.16,32.847,-96.852,40.64,-73.779,2023-07-23 14:46:41,2023-07-26 11:00:00,35,1.5,8,2,2,2.0,1,0,1.0,0.0,2.0
610806,2023-02-21,F,Married,Has no children,usa,laredo,LRD,philadelphia,PHL,120,690.07,27.544,-99.461,39.872,-75.241,2023-07-26 17:16:00,2023-08-07 11:00:00,48,1.9,8,4,3,4.0,2,0,1.0,1.0,4.0
610909,2023-02-21,F,Married,Has no children,usa,san jose,SJC,philadelphia,PHL,155,710.04,37.362,-121.929,40.64,-73.779,2023-04-09 14:01:28,2023-04-11 11:00:00,42,2.4,8,2,2,1.0,1,0,3.0,0.0,3.0
611065,2023-02-22,F,Unmarried,Has no children,usa,los angeles,LAX,new york,YYC,159,1795.36,33.942,-118.408,51.114,-73.417,2023-07-16 15:25:39,2023-07-18 11:00:00,43,2.4,8,4,4,4.0,3,0,0.0,0.0,6.0
611087,2023-02-22,F,Unmarried,Has children,usa,buffalo,BUF,los angeles,LAX,108,663.66,42.94,-78.732,33.942,-118.408,2023-07-12 22:27:05,2023-07-15 11:00:00,39,1.5,9,1,2,1.0,1,0,2.0,3.0,2.0
611126,2023-02-22,F,Married,Has children,usa,miami,OPF,seattle,YUL,78,1443.83,25.907,-80.278,47.53,-73.417,2023-06-15 14:28:02,2023-06-19 11:00:00,51,1.2,8,2,2,2.0,1,0,1.0,0.0,3.0
611177,2023-02-22,F,Married,Has children,usa,los angeles,LAX,montreal,YMX,106,1475.95,33.942,-118.408,45.517,-71.005,2023-05-13 20:14:28,2023-05-16 11:00:00,44,1.5,9,2,2,2.0,1,0,2.0,0.0,3.0
611251,2023-02-22,F,Unmarried,Has no children,canada,ottawa,YOW,toronto,YTZ,160,709.83,45.323,-75.669,43.862,-79.37,2023-05-13 16:46:36,2023-05-15 11:00:00,49,2.5,8,3,3,3.0,1,0,1.0,1.0,5.0
611350,2023-02-22,M,Unmarried,Has children,usa,tucson,TUS,new york,LGA,79,644.82,32.116,-110.941,40.64,-73.779,2023-07-21 15:17:20,2023-07-22 11:00:00,27,1.2,8,1,1,1.0,1,0,1.0,0.0,1.0
611371,2023-02-22,F,Unmarried,Has no children,canada,calgary,YYC,toronto,YZD,108,635.85,51.114,-114.02,43.862,-73.779,2023-07-16 10:48:26,2023-07-22 11:00:00,35,1.7,8,4,4,4.0,3,0,0.0,3.0,4.0
611583,2023-02-22,M,Unmarried,Has children,usa,jacksonville,JAX,toronto,YZD,138,260.87,30.494,-81.688,43.862,-79.37,2023-05-11 13:42:34,2023-05-13 11:00:00,38,2.2,8,3,2,3.0,3,0,1.0,1.0,2.0
611839,2023-02-22,F,Unmarried,Has no children,usa,kansas city,MCI,winnipeg,YWG,167,414.19,39.297,-94.714,50.056,-73.779,2023-06-10 18:13:57,2023-06-15 11:00:00,38,2.6,8,4,5,4.0,1,0,1.0,1.0,6.0
611852,2023-02-22,M,Unmarried,Has no children,usa,akron,AKR,toronto,YZD,106,64.57,41.038,-81.467,43.862,-79.37,2023-04-01 09:26:51,2023-04-02 11:00:00,40,1.7,8,2,2,2.0,2,0,1.0,3.0,2.0
611887,2023-02-22,F,Unmarried,Has no children,usa,philadelphia,PNE,toronto,YTZ,107,778.71,40.082,-75.011,43.862,-73.779,2023-03-12 15:09:06,2023-03-18 11:00:00,32,1.7,8,3,1,3.0,2,0,2.0,2.0,1.0
611954,2023-02-22,F,Unmarried,Has no children,usa,st. louis,STL,winnipeg,YWG,134,271.61,38.748,-90.36,50.056,-73.779,2023-07-21 09:30:17,2023-07-21 11:00:00,43,2.1,8,4,4,4.0,3,0,2.0,2.0,4.0
612002,2023-02-22,F,Unmarried,Has children,usa,los angeles,LAX,new york,LGA,294,771.8,33.942,-118.408,40.64,-73.779,2023-05-19 12:38:28,2023-06-02 11:00:00,43,13.4,9,4,4,2.0,3,1,1.0,2.0,3.0
612128,2023-02-22,M,Married,Has children,usa,phoenix,PHX,houston,IAH,86,263.56,33.434,-112.008,29.607,-95.159,2023-03-25 20:03:48,2023-03-28 11:00:00,45,1.3,8,1,2,1.0,2,0,1.0,2.0,3.0
612175,2023-02-22,F,Married,Has children,usa,little rock,LIT,philadelphia,PNE,97,329.93,34.729,-92.224,40.64,-73.779,2023-05-10 18:00:18,2023-05-11 11:00:00,37,1.5,8,2,3,2.0,3,0,0.0,1.0,5.0
612236,2023-02-22,F,Married,Has children,usa,colorado springs,COS,memphis,MEM,141,259.57,38.806,-104.7,36.776,-89.977,2023-05-24 10:42:54,2023-05-29 11:00:00,50,2.2,8,3,3,3.0,2,0,1.0,0.0,3.0
612685,2023-02-22,F,Unmarried,Has no children,usa,tampa,MCF,washington,LGA,158,290.29,27.849,-82.521,40.64,-73.779,2023-06-06 16:39:20,2023-06-09 11:00:00,41,2.5,8,2,2,2.0,1,0,0.0,0.0,2.0
612797,2023-02-22,F,Married,Has children,usa,phoenix,LUF,denver,DEN,105,170.91,33.535,-112.383,39.858,-104.667,2023-04-03 13:13:42,2023-04-05 11:00:00,53,1.6,8,1,1,1.0,0,0,2.0,2.0,1.0
613164,2023-02-23,F,Unmarried,Has no children,usa,chicago,MDW,indianapolis,IND,87,43.32,41.786,-87.752,39.717,-86.294,2023-05-23 11:00:00,2023-06-10 11:00:00,28,1.4,8,1,3,1.0,0,0,1.0,0.0,3.0
613275,2023-02-23,F,Unmarried,Has children,usa,philadelphia,PHL,new york,YIP,164,698.96,39.872,-75.241,42.409,-73.779,2023-07-06 09:53:09,2023-07-08 11:00:00,44,2.0,10,3,2,3.0,1,0,4.0,4.0,2.0
613383,2023-02-23,M,Unmarried,Has no children,usa,phoenix,PHX,las vegas,LAS,80,153.98,33.434,-112.008,36.08,-115.152,2023-03-18 11:30:50,2023-03-20 11:00:00,38,1.2,8,1,1,1.0,1,0,2.0,0.0,2.0
613442,2023-02-23,M,Unmarried,Has no children,usa,fresno,FAT,san francisco,SFO,161,636.18,36.776,-119.718,39.872,-75.241,2023-06-25 11:00:00,2023-06-27 11:00:00,36,2.5,8,3,4,3.0,3,0,1.0,3.0,4.0
613655,2023-02-23,F,Unmarried,Has no children,canada,calgary,YYC,oklahoma city,TIK,103,641.03,51.114,-114.02,40.64,-73.779,2023-07-19 14:43:55,2023-07-22 11:00:00,59,1.6,8,2,2,2.0,1,0,3.0,1.0,2.0
613874,2023-02-23,F,Married,Has no children,usa,houston,IAH,quebec,YQB,114,845.2,29.98,-95.34,46.788,-71.398,2023-07-22 13:28:33,2023-07-26 11:00:00,54,1.8,8,4,4,4.0,3,0,4.0,0.0,5.0
613921,2023-02-23,F,Unmarried,Has no children,usa,milwaukee,MKE,toronto,YKZ,150,127.84,42.947,-87.896,43.862,-79.37,2023-04-13 10:52:11,2023-04-14 11:00:00,31,2.1,9,1,1,1.0,1,0,2.0,2.0,1.0
613941,2023-02-23,F,Married,Has no children,usa,new york,LGA,el paso,ELP,219,758.73,40.777,-73.872,32.847,-96.852,2023-06-01 13:46:25,2023-06-01 11:00:00,44,5.1,8,3,5,3.0,0,1,2.0,3.0,7.0
614033,2023-02-23,F,Unmarried,Has no children,usa,honolulu,HNL,hamilton,ORD,135,1476.34,21.316,-157.927,43.173,-79.935,2023-03-22 22:19:06,2023-03-26 11:00:00,39,2.1,8,2,2,2.0,1,0,3.0,3.0,2.0
614111,2023-02-23,M,Unmarried,Has no children,usa,tampa,MCF,new york,NIP,127,584.76,27.849,-82.521,40.64,-73.779,2023-06-08 11:00:00,2023-06-25 11:00:00,34,1.9,8,2,3,2.0,0,0,1.0,1.0,4.0
614165,2023-02-23,F,Unmarried,Has no children,usa,columbus,CMH,new york,LSQ,147,563.29,39.998,-82.892,40.64,-73.779,2023-06-12 19:00:27,2023-06-16 11:00:00,28,2.3,8,4,4,4.0,3,0,2.0,0.0,4.0
614311,2023-02-23,F,Married,Has no children,usa,memphis,MEM,new york,LGA,116,4912.79,35.042,-89.977,40.64,105.806,2023-04-21 19:56:12,2023-04-24 11:00:00,50,6.6,8,3,2,3.0,5,1,2.0,2.0,1.0
614412,2023-02-23,F,Married,Has children,usa,tulsa,TUL,san jose,SJC,84,383.51,36.198,-95.888,40.64,-73.779,2023-03-16 15:28:41,2023-03-18 11:00:00,48,1.2,9,2,2,2.0,0,0,0.0,1.0,2.0
614549,2023-02-23,F,Unmarried,Has no children,usa,el paso,BIF,new york,JFK,140,1164.0,31.849,-106.38,40.64,-73.779,2023-07-26 20:49:39,2023-07-28 11:00:00,28,2.2,8,2,3,2.0,2,0,0.0,1.0,4.0
614632,2023-02-23,F,Married,Has children,usa,baltimore,BWI,toronto,YKZ,89,104.24,39.175,-76.668,43.862,-79.37,2023-03-24 11:00:00,2023-03-31 11:00:00,52,1.4,8,1,1,1.0,1,0,1.0,1.0,1.0
614668,2023-02-23,F,Married,Has children,usa,los angeles,LAX,tucson,LGA,160,677.8,33.942,-118.408,40.64,-73.779,2023-05-30 10:54:37,2023-05-30 11:00:00,51,2.5,8,2,2,1.0,2,0,0.0,2.0,3.0
614748,2023-02-23,F,Unmarried,Has children,usa,san diego,NZY,new york,YEG,376,704.37,32.699,-117.215,53.667,-73.779,2023-07-02 10:31:34,2023-07-06 11:00:00,48,17.7,8,4,4,4.0,4,1,1.0,1.0,5.0
614828,2023-02-23,F,Unmarried,Has no children,usa,miami,TNT,new york,LGA,107,318.53,25.862,-80.897,40.64,-73.779,2023-07-09 20:12:44,2023-07-12 11:00:00,40,1.7,8,2,1,2.0,0,0,2.0,0.0,1.0
614918,2023-02-23,F,Unmarried,Has no children,canada,toronto,YKZ,winnipeg,YWG,179,326.86,43.862,-79.37,50.056,-73.779,2023-06-21 10:52:38,2023-06-21 11:00:00,39,2.8,8,5,5,5.0,3,0,2.0,1.0,5.0
614933,2023-02-23,F,Married,Has no children,usa,indianapolis,IND,san jose,SKF,104,553.06,39.717,-86.294,37.362,-98.279,2023-05-04 14:51:44,2023-05-08 11:00:00,55,1.6,8,2,2,2.0,1,0,1.0,1.0,2.0
615006,2023-02-23,F,Unmarried,Has no children,usa,columbus,CMH,los angeles,LAX,96,577.02,39.998,-82.892,33.942,-118.408,2023-05-25 13:00:18,2023-05-30 11:00:00,50,1.5,8,1,1,1.0,0,0,1.0,2.0,1.0
615266,2023-02-23,F,Unmarried,Has no children,usa,charlotte,CLT,new york,YYC,148,637.1,35.214,-80.943,51.114,-73.417,2023-07-11 11:04:25,2023-07-14 11:00:00,39,2.3,8,6,6,6.0,3,0,0.0,0.0,6.0
615307,2023-02-23,F,Married,Has children,usa,tulsa,TUL,indianapolis,IND,137,183.48,36.198,-95.888,39.717,-86.294,2023-04-06 10:09:31,2023-04-09 11:00:00,49,2.1,8,1,1,1.0,2,0,1.0,0.0,1.0
615489,2023-02-23,F,Married,Has children,usa,montgomery,MXF,los angeles,LSQ,254,1702.48,32.379,-86.362,33.942,-97.67,2023-03-11 18:22:34,2023-03-12 11:00:00,57,15.8,8,3,2,3.0,4,1,5.0,2.0,2.0
615749,2023-02-24,F,Unmarried,Has no children,usa,san francisco,SFO,los angeles,NIP,186,663.59,37.619,-122.375,39.717,-80.943,2023-07-16 17:36:31,2023-07-18 11:00:00,48,2.9,8,4,4,4.0,0,0,2.0,0.0,5.0
615783,2023-02-24,F,Unmarried,Has no children,usa,fort worth,FTW,nashville,BNA,96,178.05,32.82,-97.362,36.124,-86.678,2023-06-07 18:18:23,2023-06-11 11:00:00,18,1.5,8,1,1,1.0,1,0,1.0,1.0,1.0
615922,2023-02-24,M,Married,Has no children,usa,new york,LGA,portland,PWM,82,710.03,40.777,-73.872,45.589,-122.597,2023-03-06 11:00:00,2023-03-12 11:00:00,67,1.3,8,1,1,1.0,0,0,2.0,2.0,1.0
616125,2023-02-24,F,Unmarried,Has no children,canada,calgary,YYC,portland,PDX,52,316.16,51.114,-114.02,45.589,-122.597,2023-04-13 15:06:07,2023-04-16 11:00:00,32,0.8,8,1,1,1.0,1,0,1.0,0.0,2.0
616222,2023-02-24,F,Married,Has children,canada,quebec,YQB,los angeles,ORD,126,1628.09,46.788,-71.398,41.786,-87.752,2023-04-03 16:12:01,2023-04-04 11:00:00,48,1.7,9,2,2,2.0,1,0,2.0,1.0,3.0
616461,2023-02-24,F,Unmarried,Has children,canada,london,YXU,new york,JFK,134,450.44,43.036,-81.154,40.64,-73.779,2023-06-01 16:10:14,2023-06-05 11:00:00,31,2.1,8,2,1,2.0,1,0,0.0,0.0,1.0
616470,2023-02-24,F,Married,Has no children,usa,san diego,NZY,indianapolis,IND,102,668.5,32.699,-117.215,43.173,-79.935,2023-05-08 20:34:57,2023-05-11 11:00:00,31,1.6,8,2,2,2.0,1,0,2.0,1.0,2.0
616491,2023-02-24,F,Unmarried,Has children,usa,nashville,BNA,indianapolis,IND,147,190.42,36.124,-86.678,39.717,-86.294,2023-06-16 09:30:04,2023-06-19 11:00:00,50,2.3,8,3,3,3.0,1,0,0.0,0.0,3.0
616518,2023-02-24,F,Unmarried,Has no children,usa,new york,LGA,toronto,YYZ,127,637.32,40.777,-73.872,43.862,-79.37,2023-04-05 13:30:00,2023-04-08 11:00:00,45,1.8,9,2,2,2.0,2,0,3.0,1.0,2.0
616715,2023-02-24,M,Married,Has children,usa,knoxville,TYS,baltimore,BWI,261,145.63,35.812,-83.993,39.175,-76.668,2023-07-03 10:55:58,2023-07-05 11:00:00,40,4.0,8,1,1,1.0,1,0,1.0,2.0,1.0
616718,2023-02-24,F,Married,Has no children,canada,hamilton,YHM,vancouver,YVR,350,1218.61,43.173,-79.935,49.195,-106.38,2023-07-17 18:19:53,2023-07-21 11:00:00,45,13.8,9,5,5,5.0,0,1,2.0,2.0,6.0
616752,2023-02-24,F,Unmarried,Has children,usa,honolulu,HNL,san antonio,SKF,106,1046.34,21.316,-157.927,29.529,-98.279,2023-07-13 11:00:00,2023-07-21 11:00:00,18,1.5,9,1,2,1.0,1,0,5.0,1.0,2.0
616789,2023-02-24,F,Unmarried,Has no children,usa,buffalo,BUF,fort worth,FTW,139,662.76,42.94,-78.732,32.82,-97.362,2023-04-28 11:00:00,2023-05-05 11:00:00,22,2.1,8,1,1,1.0,1,0,1.0,1.0,1.0
616795,2023-02-24,F,Married,Has no children,usa,norfolk,NGU,milwaukee,YHM,207,688.13,36.938,-76.289,43.173,-79.935,2023-07-02 09:56:57,2023-07-05 11:00:00,46,3.2,8,3,4,3.0,1,0,3.0,0.0,4.0
616802,2023-02-24,F,Married,Has no children,usa,montgomery,MXF,toronto,YUL,317,4334.45,32.379,-86.362,45.517,55.364,2023-03-26 10:46:05,2023-03-27 11:00:00,44,16.8,8,5,3,5.0,4,1,2.0,3.0,2.0
616950,2023-02-24,F,Married,Has no children,usa,nashville,BNA,new york,LGA,91,217.15,36.124,-86.678,40.64,-73.779,2023-03-07 10:32:13,2023-03-07 11:00:00,22,1.4,8,1,1,1.0,1,0,1.0,1.0,1.0
616992,2023-02-24,F,Unmarried,Has children,usa,san antonio,SAT,oklahoma city,VIR,323,2737.92,29.534,-98.47,40.64,30.95,2023-03-09 14:49:14,2023-03-13 11:00:00,37,16.9,8,4,2,4.0,2,1,2.0,1.0,1.0
617052,2023-02-24,F,Married,Has children,usa,laredo,LRD,san antonio,SVZ,133,536.59,27.544,-99.461,40.64,-73.779,2023-06-29 09:18:40,2023-07-03 11:00:00,48,1.8,9,3,3,2.0,2,0,2.0,1.0,4.0
617125,2023-02-24,F,Unmarried,Has no children,usa,new york,LGA,vancouver,YVR,119,757.59,40.777,-73.872,49.195,-73.417,2023-06-07 12:46:25,2023-06-08 11:00:00,39,1.8,8,3,2,3.0,2,0,1.0,0.0,2.0
617199,2023-02-24,M,Married,Has no children,usa,kansas city,MCI,san francisco,YHM,110,517.24,39.297,-94.714,43.173,-73.779,2023-07-25 11:38:00,2023-08-09 11:00:00,52,1.5,9,3,5,3.0,2,0,2.0,0.0,6.0
617402,2023-02-24,F,Unmarried,Has no children,usa,las vegas,LAS,quebec,YQB,474,2615.69,36.08,-115.152,46.788,-71.398,2023-07-14 19:05:07,2023-07-15 11:00:00,33,19.2,8,5,5,5.0,1,1,4.0,3.0,8.0
617407,2023-02-24,F,Married,Has children,usa,honolulu,HNL,los angeles,LSQ,168,2246.27,21.316,-157.927,33.942,-97.362,2023-05-19 22:08:09,2023-05-22 11:00:00,41,2.6,8,2,2,2.0,0,0,3.0,1.0,3.0
617458,2023-02-24,F,Married,Has children,canada,montreal,YMX,quebec,YQB,133,126.79,45.68,-74.039,46.788,-71.005,2023-07-25 13:33:05,2023-07-28 11:00:00,29,2.0,8,3,2,3.0,2,0,2.0,0.0,2.0
617506,2023-02-24,F,Married,Has no children,canada,halifax,YHZ,san diego,NZY,94,2266.7,44.881,-63.509,40.64,-73.779,2023-07-26 11:12:04,2023-08-05 11:00:00,44,1.5,8,2,2,2.0,2,0,2.0,1.0,4.0
617743,2023-02-24,F,Married,Has no children,usa,st. louis,STL,san francisco,SFO,99,478.6,38.748,-90.36,37.619,-122.375,2023-06-23 21:29:00,2023-06-29 11:00:00,65,1.5,8,1,2,1.0,1,0,1.0,0.0,2.0
617878,2023-02-25,F,Unmarried,Has children,usa,los angeles,LAX,san antonio,YOW,177,753.74,33.942,-118.408,45.323,-75.241,2023-07-09 19:38:28,2023-07-11 11:00:00,38,2.8,8,6,6,6.0,5,0,1.0,2.0,7.0
617994,2023-02-25,F,Unmarried,Has no children,canada,toronto,YYZ,quebec,YQB,128,127.67,43.677,-79.631,46.788,-71.398,2023-05-24 09:54:50,2023-05-25 11:00:00,46,2.0,8,2,3,2.0,2,0,1.0,1.0,4.0
618063,2023-02-25,F,Married,Has no children,canada,ottawa,YOW,toronto,YKZ,296,712.2,45.323,-75.669,53.667,-79.37,2023-06-25 21:45:18,2023-07-02 11:00:00,51,13.6,8,5,5,5.0,4,1,2.0,1.0,5.0
618088,2023-02-25,F,Unmarried,Has no children,usa,des moines,DSM,phoenix,PHX,187,1220.29,41.534,-93.663,40.64,-73.779,2023-07-09 11:04:55,2023-07-11 11:00:00,55,2.9,8,4,4,4.0,2,0,1.0,1.0,9.0
618157,2023-02-25,F,Married,Has children,usa,detroit,DTW,winnipeg,YAV,274,154.21,42.212,-83.353,50.056,-79.935,2024-01-18 15:15:08,2024-01-28 11:00:00,38,16.8,8,4,4,3.0,11,1,3.0,3.0,8.0
618181,2023-02-25,M,Married,Has no children,canada,montreal,YMX,toronto,YYZ,86,108.44,45.68,-74.039,43.862,-73.779,2023-07-15 15:42:03,2023-07-19 11:00:00,49,1.3,8,2,2,2.0,0,0,0.0,1.0,2.0
618201,2023-02-25,F,Married,Has no children,usa,san diego,NZY,montreal,YUL,92,1476.26,32.699,-117.215,45.517,-73.417,2023-04-07 14:58:35,2023-04-10 11:00:00,49,1.4,8,2,1,2.0,0,0,2.0,0.0,2.0
618266,2023-02-25,F,Unmarried,Has children,usa,miami,OPF,philadelphia,PNE,164,601.78,25.907,-80.278,42.409,-75.241,2023-03-04 13:18:53,2023-03-08 11:00:00,43,9.0,8,3,2,3.0,3,1,2.0,2.0,1.0
618308,2023-02-25,F,Married,Has children,usa,memphis,MEM,san diego,ORD,149,320.32,35.042,-89.977,41.786,-87.752,2023-05-29 15:58:05,2023-06-02 11:00:00,59,1.8,10,2,2,2.0,2,0,2.0,3.0,2.0
618392,2023-02-25,F,Married,Has children,usa,denver,DEN,toronto,YYZ,130,366.58,39.858,-104.667,43.862,-79.37,2023-04-05 11:00:00,2023-04-14 11:00:00,40,2.0,8,1,1,1.0,1,0,0.0,1.0,1.0
618418,2023-02-25,F,Unmarried,Has no children,canada,toronto,YKZ,phoenix,PHX,174,562.81,43.862,-79.37,39.998,-82.892,2023-07-19 11:38:23,2023-07-21 11:00:00,45,2.7,8,5,5,4.0,2,0,3.0,1.0,5.0
618429,2023-02-25,M,Unmarried,Has children,usa,philadelphia,PHL,milwaukee,MKE,170,603.42,39.872,-75.241,42.947,-87.896,2023-07-05 17:23:06,2023-07-08 11:00:00,47,2.6,8,3,3,2.0,3,0,1.0,1.0,3.0
618535,2023-02-25,F,Unmarried,Has children,usa,indianapolis,IND,philadelphia,PHL,115,1079.23,39.717,-86.294,39.872,-75.241,2023-07-25 12:10:47,2023-08-16 11:00:00,29,1.8,8,3,3,3.0,3,0,1.0,1.0,5.0
618759,2023-02-25,F,Unmarried,Has children,usa,san diego,SAN,san francisco,SFO,94,117.77,32.733,-117.189,37.619,-122.375,2023-05-30 11:00:00,2023-06-15 11:00:00,24,1.4,8,1,1,1.0,1,0,1.0,1.0,1.0
618780,2023-02-25,F,Unmarried,Has children,usa,new york,JFK,calgary,YYC,129,559.51,40.64,-73.779,51.114,-76.668,2023-07-06 09:22:09,2023-07-07 11:00:00,35,2.0,8,3,3,3.0,2,0,1.0,0.0,3.0
618881,2023-02-25,F,Married,Has no children,usa,new york,JFK,san antonio,YYC,151,1490.96,40.64,-73.779,51.114,-86.678,2023-07-29 10:32:13,2023-08-01 11:00:00,63,2.1,9,3,2,3.0,4,0,1.0,0.0,4.0
619079,2023-02-25,M,Unmarried,Has no children,usa,nashville,BNA,seattle,FTW,624,540.88,36.124,-86.678,47.53,-80.943,2023-06-02 16:18:23,2023-06-06 11:00:00,45,21.5,8,5,5,5.0,3,1,1.0,1.0,5.0
619109,2023-02-25,F,Unmarried,Has no children,usa,portland,PWM,new york,LGA,91,76.67,43.646,-70.309,40.64,-73.779,2023-03-09 11:32:59,2023-03-15 11:00:00,40,1.4,8,1,1,1.0,0,0,0.0,2.0,1.0
619218,2023-02-25,F,Married,Has no children,usa,orlando,MCO,san jose,SJC,117,710.51,28.429,-81.316,37.362,-121.929,2023-03-14 14:51:35,2023-03-18 11:00:00,43,1.8,8,1,1,1.0,0,0,1.0,3.0,1.0
619321,2023-02-25,F,Married,Has children,usa,austin,AUS,louisville,YYC,153,535.4,30.194,-97.67,51.114,-85.664,2023-07-12 12:21:47,2023-07-15 11:00:00,53,2.3,8,6,7,6.0,3,0,2.0,2.0,7.0
619362,2023-02-25,F,Married,Has no children,usa,san francisco,SFO,oklahoma city,TIK,184,1335.97,37.619,-122.375,40.64,-73.779,2023-07-04 17:37:38,2023-07-06 11:00:00,47,2.8,8,4,4,4.0,2,0,2.0,0.0,5.0
619432,2023-02-25,F,Unmarried,Has no children,usa,el paso,ELP,san antonio,YUL,101,561.5,31.807,-106.378,45.517,-73.417,2023-07-04 14:00:49,2023-07-07 11:00:00,33,1.6,8,3,3,3.0,3,0,1.0,2.0,3.0
619520,2023-02-25,F,Married,Has no children,canada,ottawa,YOW,indianapolis,IND,82,485.42,45.323,-75.669,39.717,-86.294,2023-05-08 12:02:57,2023-05-10 11:00:00,37,1.1,9,2,2,2.0,1,0,0.0,0.0,3.0
619615,2023-02-25,F,Unmarried,Has no children,usa,nashville,BNA,toronto,YYC,130,503.18,36.124,-86.678,51.114,-79.37,2023-07-11 18:36:28,2023-07-12 11:00:00,49,2.0,8,4,4,4.0,1,0,3.0,1.0,4.0
619918,2023-02-25,F,Unmarried,Has no children,usa,san diego,SAN,san antonio,SVZ,121,691.17,32.733,-117.189,39.175,-76.668,2023-03-28 22:36:25,2023-03-30 11:00:00,36,1.9,8,3,2,3.0,2,0,1.0,1.0,2.0
620033,2023-02-25,F,Married,Has no children,usa,chicago,ORD,dallas,DAL,181,439.21,41.979,-87.904,32.847,-96.852,2024-03-22 12:36:23,2024-04-05 11:00:00,68,13.0,9,2,2,2.0,2,1,4.0,2.0,2.0
620274,2023-02-26,F,Married,Has no children,usa,tucson,DMA,washington,JFK,185,578.89,32.166,-110.883,40.64,-73.779,2023-06-22 10:38:46,2023-06-26 11:00:00,64,2.9,8,3,3,3.0,2,0,2.0,0.0,3.0
