user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index,Clusters,Perks,free_checked_bags_index,free_checked_bags,free_hotel_meals_index,free_hotel_meals,no_cancellation_fee_index,no_cancellation_fee,one_night_free_hotel_index,one_night_free_hotel,Exclusive_Discount,min_rank,preferred_perk
572578,04/02/2023,F,Unmarried,Has no children,canada,montreal,YUL,louisville,LOU,124,232.67,45.468,-73.741,42.409,-83.01,22/04/2023 12:35,02/05/2023 11:00,40,1.9,8,2,2,2,1,0,2,1,2,1,0.333333333,232.67,1,124,0,2,2,9,815.7428434,465.34,465.34,0.020054156,0,0.05036882,0.002715329,467.5733333,1,['One night free hotel with flight'],816.7428434,1911,13,304,124,892,11,234,1326,234,One Night Free Hotel
572591,04/02/2023,F,Married,Has no children,usa,wichita,ICT,new york,JFK,116,675.81,37.65,-97.433,40.64,-73.779,18/05/2023 09:40,23/05/2023 11:00,43,1.8,8,2,2,2,2,0,2,0,4,2,0.333333333,675.81,0,116,0,2,2,5,2060.337929,1351.62,1351.62,0.058249019,0,0.128537655,0.003090566,1353.42,1,['One night free hotel with flight'],2062.337929,1100,11,485,116,1122,7,612,418,418,Exclusive Discount
572609,04/02/2023,F,Married,Has no children,usa,kansas city,MCI,philadelphia,YEG,124,412.97,39.297,-94.714,53.667,-75.241,03/03/2023 17:05,07/03/2023 11:00,41,2,8,2,3,2,1,0,3,2,4,1,0.5,412.97,2,124,0,2,3,3,2171.26099,1238.91,1238.91,0.053391702,0,0.135504359,0.002687202,1241.91,1,['One night free hotel with flight'],2172.26099,1022,10,603,124,893,5,1071,504,504,Exclusive Discount
572632,04/02/2023,F,Married,Has children,usa,lubbock,LBB,new york,LGA,165,480.95,33.664,-101.823,40.64,-73.779,10/04/2023 13:55,13/04/2023 11:00,45,2.5,8,3,3,3,2,0,0,1,3,2,0,480.95,1,165,0,3,3,2,2590.895809,0,0,0,0,0.161860212,0,2.5,0,['Free checked bags'],2592.895809,687,8,1740,165,575,5,1568,1740,575,No Cancellation Fee
572669,04/02/2023,F,Married,Has no children,canada,winnipeg,YWG,chicago,UGN,87,192.71,49.91,-97.234,41.786,-87.752,28/06/2023 11:27,30/06/2023 11:00,51,1.2,9,1,2,1,0,0,3,2,3,0,0.5,192.71,2,87,0,1,2,1,1162.323225,578.13,578.13,0.024914921,0,0.072136369,0.002355511,580.33,1,['One night free hotel with flight'],1162.323225,1688,6,1474,87,2049,2,2224,1150,1150,Exclusive Discount
572728,04/02/2023,F,Unmarried,Has children,usa,jacksonville,LRF,san antonio,UGN,178,655.65,34.918,-92.146,41.786,-73.779,08/04/2023 11:00,13/04/2023 11:00,56,2.8,8,4,4,4,4,0,1,2,5,4,0.166666667,655.65,2,178,0,4,4,5,1769.471493,655.65,655.65,0.0282557,0,0.110269311,0.001747557,658.7833333,0,['Free checked bags'],1773.471493,1031,14,514,178,369,9,458,1118,369,No Cancellation Fee
572744,04/02/2023,F,Married,Has no children,canada,ottawa,YOW,new york,LSV,195,647.45,45.323,-75.669,40.64,-73.779,17/06/2023 13:18,20/06/2023 11:00,31,3,8,3,4,3,0,0,2,2,4,0,0.333333333,647.45,2,195,0,3,4,2,542.9041329,1294.9,1294.9,0.055804631,0,0.033232737,0.011452069,1298.566667,0,['Free checked bags'],542.9041329,1847,10,1268,195,204,5,1569,553,204,No Cancellation Fee
572826,04/02/2023,F,Married,Has children,usa,houston,IAH,new york,LGA,148,365,29.98,-95.34,40.64,-73.779,31/05/2023 11:00,06/06/2023 11:00,43,2.3,8,1,2,1,0,0,4,0,2,0,0.666666667,365,0,148,0,1,2,6,2278.084948,1460,1460,0.062919732,0,0.142213613,0.003017349,1462.3,1,['One night free hotel with flight'],2278.084948,942,10,604,148,398,7,613,345,345,Exclusive Discount
572898,04/02/2023,F,Married,Has children,usa,norfolk,NGU,baltimore,BWI,88,45.66,36.938,-76.289,39.175,-76.668,20/07/2023 09:18,21/07/2023 11:00,50,1.2,9,1,2,1,0,0,0,1,2,0,0,45.66,1,88,0,1,2,1,250.9459052,0,0,0,0,0.014895822,0,1.2,1,['One night free hotel with flight'],250.9459052,2344,5,1812,88,2026,2,2225,2369,1812,Free Hotel Meals
572908,04/02/2023,F,Married,Has children,usa,new york,JFK,vancouver,YVR,193,776.33,40.64,-73.779,53.667,-89.977,26/04/2023 19:56,28/04/2023 11:00,52,3,8,5,4,5,4,0,0,0,4,4,0,776.33,0,193,0,5,4,1,1887.864222,0,0,0,0,0.117705161,0,3,0,['Free checked bags'],1891.864222,980,9,1498,193,222,6,1206,1638,222,No Cancellation Fee
572992,04/02/2023,F,Unmarried,Has no children,usa,phoenix,PHX,san antonio,SAT,153,1847.39,33.434,-112.008,41.786,-81.688,17/07/2023 10:42,17/07/2023 11:00,48,2.1,9,4,4,4,4,0,2,1,7,4,0.333333333,1847.39,1,153,0,4,4,0,2810.250069,3694.78,3694.78,0.159229155,0,0.175637116,0.006182813,3697.213333,0,['Free checked bags'],2814.250069,586,11,1027,153,822,4,1887,44,44,Exclusive Discount
573010,04/02/2023,F,Unmarried,Has children,usa,new york,JFK,washington,YEG,348,1811.94,40.64,-73.779,53.667,-6.27,29/03/2023 13:05,01/04/2023 11:00,46,17.3,8,4,3,4,3,1,2,2,3,3,0.333333333,1811.94,2,348,1,4,3,2,5097.175093,3623.88,3623.88,0.156173669,0,0.319271192,0.003336014,3641.846667,2,['No cancellation fee'],5100.175093,62,8,364,349,171,6,311,63,62,Free Checked Bags
573011,04/02/2023,F,Married,Has no children,usa,san antonio,SKF,winnipeg,YAV,106,1276.62,29.384,-98.581,50.056,-75.241,27/07/2023 11:52,29/07/2023 11:00,43,1.6,8,2,4,2,2,0,0,2,9,2,0,1276.62,2,106,0,2,4,1,3018.625407,0,0,0,0,0.188724471,0,1.6,0,['Free checked bags'],3020.625407,521,14,515,106,1939,3,2030,2050,515,Free Hotel Meals
573040,04/02/2023,M,Unmarried,Has no children,usa,portland,PDX,new york,YED,106,724.35,45.589,-122.597,53.667,-73.779,31/03/2023 17:23,03/04/2023 11:00,47,1.7,8,3,3,3,1,0,1,0,3,1,0.166666667,724.35,0,106,0,3,3,2,3553.199398,724.35,724.35,0.031216375,0,0.222299267,0.000957688,726.05,0,['Free checked bags'],3554.199398,342,8,1741,106,1940,5,1570,1009,342,Free Checked Bags
573086,04/02/2023,F,Unmarried,Has children,usa,new york,LGA,houston,EFD,270,419.43,40.777,-73.872,35.214,-80.943,01/07/2023 10:05,06/07/2023 11:00,45,13.1,8,3,4,2,2,1,3,3,4,2,0.5,419.43,3,270,1,3,4,5,874.9436342,1258.29,1258.29,0.054226897,0,0.054087022,0.006837566,1272.89,2,['No cancellation fee'],876.9436342,352,13,191,271,316,8,194,249,191,Free Hotel Meals
573122,04/02/2023,F,Married,Has no children,usa,new orleans,MSY,toronto,YYZ,112,346.77,29.993,-90.258,43.862,-73.779,28/07/2023 19:22,30/07/2023 11:00,51,1.7,8,4,4,3,1,0,0,0,4,1,0,346.77,0,112,0,4,4,1,2119.008081,0,0,0,0,0.13222253,0,1.7,0,['Free checked bags'],2120.008081,899,9,1499,112,1843,5,1571,2031,899,Free Checked Bags
573147,04/02/2023,F,Married,Has no children,usa,chicago,ORD,toronto,YKZ,156,480.38,41.979,-87.904,43.862,-73.779,26/07/2023 18:54,27/07/2023 11:00,42,2.4,8,3,4,3,4,0,1,0,4,4,0.166666667,480.38,0,156,0,3,4,0,1167.556829,480.38,480.38,0.020702316,0,0.072465074,0.001948364,482.78,0,['Free checked bags'],1171.556829,1366,8,1742,156,779,3,2031,1361,779,No Cancellation Fee
573153,04/02/2023,M,Unmarried,Has no children,usa,los angeles,LAX,toronto,YYC,397,643.55,33.942,-118.408,51.114,-79.37,19/06/2023 11:26,22/06/2023 11:00,43,18,8,5,4,5,4,1,1,1,4,4,0.166666667,643.55,1,397,1,5,4,2,3663.909813,643.55,643.55,0.027734242,0,0.229252616,0.000825053,661.7166667,2,['No cancellation fee'],3667.909813,113,10,295,398,96,7,252,367,96,No Cancellation Fee
573189,04/02/2023,F,Married,Has no children,usa,santa ana,SNA,toronto,YZD,196,690.44,33.676,-117.868,43.862,-73.779,07/05/2023 19:21,09/05/2023 11:00,52,3,8,4,4,4,4,0,0,0,4,4,0,690.44,0,196,0,4,4,1,3935.611511,0,0,0,0,0.246317287,0,3,0,['Free checked bags'],3939.611511,213,9,1500,196,195,5,1572,1639,195,No Cancellation Fee
573191,04/02/2023,M,Unmarried,Has no children,usa,cleveland,CLE,new york,YMX,303,3434.68,41.412,-81.85,50.902,4.499,16/10/2023 01:56,29/10/2023 11:00,38,16.6,8,4,4,4,5,1,4,2,6,5,0.666666667,3434.68,2,303,1,4,4,13,6347.038241,13738.72,13738.72,0.592079847,0,0.397770896,0.010151427,13756.65333,3,['Free hotel meals'],6352.038241,115,23,10,304,21,17,17,23,10,Free Hotel Meals
573237,04/02/2023,F,Unmarried,Has children,canada,calgary,YYC,el paso,ELP,76,399.84,51.114,-114.02,31.849,-106.38,04/03/2023 17:47,07/03/2023 11:00,36,1.2,8,1,1,1,1,0,2,1,1,1,0.333333333,399.84,1,76,0,1,1,2,2231.777297,799.68,799.68,0.034462775,0,0.139305185,0.001687185,801.2133333,1,['One night free hotel with flight'],2232.777297,981,4,2061,76,2262,3,1868,794,794,Exclusive Discount
573244,04/02/2023,F,Unmarried,Has no children,usa,tacoma,TCM,new york,LGA,160,756.38,47.138,-122.476,40.64,-73.779,19/05/2023 11:00,31/05/2023 11:00,38,2.5,8,3,4,3,2,0,0,1,5,2,0,756.38,1,160,0,3,4,12,3903.515688,0,0,0,0,0.244301456,0,2.5,0,['Free checked bags'],3905.515688,231,21,90,160,698,15,96,1741,90,Free Hotel Meals
573249,04/02/2023,M,Unmarried,Has no children,canada,edmonton,YED,new york,JFK,125,545.87,53.667,-113.467,40.64,-73.779,21/07/2023 15:25,12/08/2023 11:00,48,1.9,8,3,3,3,0,0,1,1,3,0,0.166666667,545.87,1,125,0,3,3,21,3276.436066,545.87,545.87,0.023524653,0,0.204916692,0.000782935,547.9366667,1,['One night free hotel with flight'],3276.436066,511,27,17,125,859,24,16,1196,16,One Night Free Hotel
573291,04/02/2023,F,Married,Has no children,canada,winnipeg,YWG,washington,LGA,159,440.84,49.91,-97.234,42.364,-71.005,14/06/2023 11:36,16/06/2023 11:00,57,2.5,8,5,4,4,1,0,3,2,4,1,0.5,440.84,2,159,0,5,4,1,2173.938678,1322.52,1322.52,0.056994934,0,0.135672536,0.002864997,1326.02,0,['Free checked bags'],2174.938678,868,9,1501,159,719,6,1207,535,535,Exclusive Discount
573373,04/02/2023,F,Unmarried,Has no children,usa,madison,MSN,toronto,YTZ,117,321.28,43.14,-89.337,53.667,-79.37,08/07/2023 16:38,11/07/2023 11:00,49,1.8,8,2,1,2,1,0,1,1,1,1,0.166666667,321.28,1,117,0,2,1,2,1379.651392,321.28,321.28,0.013845789,0,0.085786021,0.001100731,323.2466667,1,['One night free hotel with flight'],1380.651392,1516,4,2062,117,1088,4,1439,1565,1088,No Cancellation Fee
573378,04/02/2023,F,Married,Has children,usa,new york,LGA,tucson,TUS,132,905.51,40.777,-73.872,45.589,-87.896,19/07/2023 14:28,21/07/2023 11:00,45,2.1,8,5,5,5,1,0,0,1,7,1,0,905.51,1,132,0,5,5,1,1254.363062,0,0,0,0,0.077917082,0,2.1,0,['Free checked bags'],1255.363062,1282,13,637,132,1383,6,1208,1887,637,Free Hotel Meals
573379,04/02/2023,F,Married,Has no children,canada,edmonton,YED,new york,UGN,127,1906.73,53.667,-113.467,41.786,-73.779,16/07/2023 16:05,19/07/2023 11:00,46,1.8,9,4,5,4,3,0,2,1,9,3,0.333333333,1906.73,1,127,0,4,5,2,3196.372559,3813.46,3813.46,0.164343754,0,0.199888172,0.005607199,3815.593333,0,['Free checked bags'],3199.372559,455,16,307,127,1513,6,1209,37,37,Exclusive Discount
573420,04/02/2023,F,Unmarried,Has no children,usa,dallas,DAL,tucson,UGN,201,838.83,32.847,-96.852,41.786,-73.779,22/07/2023 11:30,26/07/2023 11:00,37,3.1,8,5,4,5,2,0,4,1,5,2,0.666666667,838.83,1,201,0,5,4,3,2259.915977,3355.32,3355.32,0.144599886,0,0.141072481,0.006990456,3359.086667,0,['Free checked bags'],2261.915977,829,12,813,201,149,8,619,57,57,Exclusive Discount
573427,04/02/2023,F,Married,Has no children,usa,winston-salem,INT,phoenix,PHX,126,593.94,36.134,-80.222,40.64,-73.779,06/07/2023 11:00,21/07/2023 11:00,55,2,8,3,3,3,4,0,2,2,3,4,0.333333333,593.94,2,126,0,3,3,15,752.196702,1187.88,1187.88,0.051192528,0,0.0463777,0.007527958,1190.546667,0,['Free checked bags'],756.196702,1657,21,91,126,1544,18,50,619,50,One Night Free Hotel
573493,04/02/2023,F,Married,Has children,usa,el paso,BIF,new york,MKE,122,547.18,31.849,-106.38,42.947,-73.779,16/05/2023 10:25,21/05/2023 11:00,49,1.7,9,3,3,3,2,0,3,3,3,2,0.5,547.18,3,122,0,3,3,5,3108.211354,1641.54,1641.54,0.070743326,0,0.194351063,0.002482438,1644.74,0,['Free checked bags'],3110.211354,481,11,1028,122,1640,8,620,324,324,Exclusive Discount
573518,04/02/2023,F,Married,Has no children,usa,los angeles,LAX,toronto,YTZ,91,724.41,33.942,-118.408,43.862,-73.779,12/02/2023 13:23,14/02/2023 11:00,44,1.4,8,2,1,2,0,0,0,0,1,0,0,724.41,0,91,0,2,1,1,3964.189777,0,0,0,0,0.248112192,0,1.4,1,['One night free hotel with flight'],3964.189777,183,3,2258,91,1938,3,1869,2306,183,Free Checked Bags
573564,04/02/2023,F,Unmarried,Has no children,usa,cleveland,CLE,san francisco,UGN,107,576.24,41.412,-81.85,42.947,-80.943,08/07/2023 13:20,09/07/2023 11:00,27,1.7,8,5,3,5,1,0,1,0,3,1,0.166666667,576.24,0,107,0,5,3,0,186.3264301,576.24,576.24,0.02483347,0,0.01083729,0.015627754,577.94,0,['Free checked bags'],187.3264301,2035,6,2019,107,1925,5,1573,1237,1237,Exclusive Discount
573584,04/02/2023,M,Married,Has no children,usa,oklahoma city,OKC,chicago,ORD,181,210.1,35.393,-97.601,41.786,-87.752,29/07/2023 13:23,02/08/2023 11:00,38,2.8,8,1,1,1,0,0,1,2,1,0,0.166666667,210.1,2,181,0,1,1,3,1111.385572,210.1,210.1,0.009054408,0,0.068937146,0.00089575,213.2333333,1,['One night free hotel with flight'],1111.385572,1713,5,1813,181,111,4,1440,1714,111,No Cancellation Fee
573588,04/02/2023,F,Unmarried,Has no children,canada,vancouver,YVR,los angeles,ORD,161,703.34,49.195,-123.182,41.786,-81.688,15/07/2023 11:10,16/07/2023 11:00,40,2.5,8,4,4,4,2,0,0,1,4,2,0,703.34,1,161,0,4,4,0,3293.114567,0,0,0,0,0.205964213,0,2.5,0,['Free checked bags'],3295.114567,432,8,1743,161,669,4,1888,1742,432,Free Checked Bags
573621,05/02/2023,F,Married,Has children,usa,knoxville,TYS,new york,MDW,213,528.3,35.812,-83.993,41.786,-73.779,15/07/2023 18:21,22/07/2023 11:00,50,2.9,9,4,4,4,1,0,3,0,5,1,0.5,528.3,0,213,0,4,4,6,1105.367744,1584.9,1584.9,0.068302385,0,0.068559186,0.006794383,1587.8,0,['Free checked bags'],1106.367744,1425,15,398,213,93,10,340,346,93,No Cancellation Fee
573648,05/02/2023,F,Unmarried,Has no children,usa,charlotte,CLT,tucson,YZD,334,622.68,35.214,-80.943,43.862,-79.37,12/04/2023 13:15,14/04/2023 11:00,39,17.1,8,5,4,4,2,1,1,2,5,2,0.166666667,622.68,2,334,1,5,4,1,970.9741009,622.68,622.68,0.026834835,0,0.060118373,0.003044188,640.1133333,2,['No cancellation fee'],972.9741009,342,10,296,335,189,6,312,373,189,No Cancellation Fee
573670,05/02/2023,F,Unmarried,Has no children,usa,phoenix,LUF,new york,LSQ,309,661.12,33.535,-112.383,42.409,-73.779,06/07/2023 11:00,10/07/2023 11:00,32,13.6,8,5,7,5,4,1,3,1,7,4,0.5,661.12,1,309,1,5,7,4,3491.65363,1983.36,1983.36,0.085474301,0,0.218433784,0.002668674,1997.46,2,['No cancellation fee'],3495.65363,120,18,74,310,240,9,157,147,74,Free Hotel Meals
573698,05/02/2023,F,Unmarried,Has no children,usa,laredo,LRD,san francisco,SFO,316,465.72,27.544,-99.461,37.619,-81.316,02/04/2023 20:00,11/04/2023 11:00,31,14.9,9,3,2,3,2,1,3,4,1,2,0.5,465.72,4,316,1,3,2,8,2030.209205,1397.16,1397.16,0.060211598,0,0.126645371,0.00324243,1414.06,2,['No cancellation fee'],2032.209205,224,11,263,317,226,11,103,223,103,One Night Free Hotel
573704,05/02/2023,F,Married,Has no children,usa,new york,LGA,san antonio,SAT,152,443.62,40.777,-73.872,35.393,-95.159,04/07/2023 11:41,12/07/2023 11:00,48,2.4,8,5,5,5,2,0,2,0,5,2,0.333333333,443.62,0,152,0,5,5,7,1951.114635,887.24,887.24,0.038236235,0,0.121677707,0.002143107,889.64,0,['Free checked bags'],1953.114635,961,17,240,152,851,12,206,835,206,One Night Free Hotel
573720,05/02/2023,F,Unmarried,Has no children,canada,vancouver,YVR,toronto,YZD,119,712.31,49.195,-123.182,43.862,-73.779,19/05/2023 18:54,23/05/2023 11:00,46,1.8,8,3,3,3,1,0,1,0,3,1,0.166666667,712.31,0,119,0,3,3,3,3756.97869,712.31,712.31,0.030697503,0,0.23509796,0.0008905,714.11,0,['Free checked bags'],3757.97869,278,9,1502,119,1712,6,1210,1025,278,Free Checked Bags
573792,05/02/2023,F,Unmarried,Has no children,usa,denver,DEN,new york,LGA,74,444.44,39.858,-104.667,40.64,-73.779,16/05/2023 12:15,18/05/2023 11:00,45,1.1,8,1,1,1,2,0,1,0,1,2,0.166666667,444.44,0,74,0,1,1,1,2609.355169,444.44,444.44,0.019153456,0,0.163019583,0.000801285,445.54,1,['One night free hotel with flight'],2611.355169,750,3,2259,74,2290,2,2226,1367,750,Free Checked Bags
573807,05/02/2023,F,Married,Has children,usa,milwaukee,MKE,tucson,LRF,147,409.4,42.947,-87.896,32.166,-81.688,16/04/2023 11:55,18/04/2023 11:00,36,2.3,8,2,2,2,1,0,1,1,2,1,0.166666667,409.4,1,147,0,2,2,1,1316.816391,409.4,409.4,0.017643382,0,0.081839565,0.001470274,411.8666667,1,['One night free hotel with flight'],1317.816391,1557,5,1814,147,411,3,1870,1424,411,No Cancellation Fee
573841,05/02/2023,F,Married,Has children,usa,sacramento,MCC,new york,JFK,98,734.88,38.667,-121.401,40.64,-73.779,22/03/2023 14:02,24/03/2023 11:00,44,1.5,8,1,2,1,0,0,0,0,3,0,0,734.88,0,98,0,1,2,1,4032.687941,0,0,0,0,0.252414331,0,1.5,1,['One night free hotel with flight'],4032.687941,123,6,1475,98,1719,2,2227,2262,123,Free Checked Bags
573922,05/02/2023,F,Married,Has children,usa,tulsa,TUL,winnipeg,YAV,105,518.06,36.198,-95.888,50.056,-86.678,20/03/2023 18:55,23/03/2023 11:00,41,1.6,8,2,2,2,0,0,1,1,3,0,0.166666667,518.06,1,105,0,2,2,2,1709.578707,518.06,518.06,0.022326162,0,0.106507647,0.001429595,519.8266667,1,['One night free hotel with flight'],1709.578707,1331,7,1203,105,1471,4,1441,1238,1203,Free Hotel Meals
573931,05/02/2023,F,Unmarried,Has no children,canada,toronto,YZD,san diego,SAN,160,1272.36,43.742,-79.466,39.872,-75.241,19/05/2023 18:41,22/05/2023 11:00,17,2.5,8,3,3,2,3,0,1,2,4,3,0.166666667,1272.36,2,160,0,3,3,2,554.6400353,1272.36,1272.36,0.054833253,0,0.03396983,0.011008559,1275.193333,0,['Free checked bags'],557.6400353,1824,9,1503,160,699,5,1574,568,568,Exclusive Discount
573939,05/02/2023,F,Married,Has no children,usa,chicago,MDW,san francisco,SFO,99,507.98,41.786,-87.752,37.619,-112.383,08/07/2023 13:43,12/07/2023 11:00,52,1.6,8,2,4,2,2,0,1,1,5,2,0.166666667,507.98,1,99,0,2,4,3,2149.600566,507.98,507.98,0.021891757,0,0.134143941,0.001112985,509.7466667,0,['Free checked bags'],2151.600566,876,12,814,99,2026,5,1575,1323,814,Free Hotel Meals
573946,05/02/2023,F,Unmarried,Has no children,usa,tucson,TUS,columbus,YYC,137,450.93,32.116,-110.941,51.114,-82.892,20/07/2023 14:19,22/07/2023 11:00,50,2.1,8,2,2,2,1,0,2,1,2,1,0.333333333,450.93,1,137,0,2,2,1,3111.678197,901.86,901.86,0.038866294,0,0.194568804,0.001362322,904.2933333,1,['One night free hotel with flight'],3112.678197,561,5,1815,137,570,3,1871,730,561,Free Checked Bags
573988,05/02/2023,F,Married,Has children,usa,houston,HOU,los angeles,LSQ,122,417.94,29.645,-95.279,39.998,-82.892,27/04/2023 12:00,30/04/2023 11:00,48,1.9,8,3,3,3,0,0,0,1,3,0,0,417.94,1,122,0,3,3,2,1610.479393,0,0,0,0,0.100283552,0,1.9,0,['Free checked bags'],1610.479393,1095,8,1744,122,1641,5,1576,1971,1095,Free Checked Bags
574003,05/02/2023,M,Unmarried,Has no children,usa,new york,JFK,hamburg,HAM,323,1078.56,40.64,-73.779,53.63,9.988,09/04/2023 11:05,13/04/2023 11:00,42,15,9,4,3,4,2,1,2,3,2,2,0.333333333,1078.56,3,323,1,4,3,3,6117.965945,2157.12,2157.12,0.092962611,0,0.383383635,0.001653692,2173.12,2,['No cancellation fee'],6119.965945,54,8,365,324,212,7,253,132,54,Free Checked Bags
574071,05/02/2023,F,Married,Has no children,canada,winnipeg,YWG,louisville,LOU,134,425.76,49.91,-97.234,42.409,-83.01,24/05/2023 14:49,27/05/2023 11:00,45,2.1,8,4,4,4,2,0,0,0,4,2,0,425.76,0,134,0,4,4,2,1373.079691,0,0,0,0,0.085373274,0,2.1,0,['Free checked bags'],1375.079691,1217,10,1269,134,1328,6,1211,1888,1211,One Night Free Hotel
574104,05/02/2023,F,Unmarried,Has no children,canada,toronto,YTZ,portland,PHL,120,582.41,43.627,-79.396,45.589,-73.779,08/06/2023 09:40,09/06/2023 11:00,54,1.8,8,4,4,4,2,0,1,1,4,2,0.166666667,582.41,1,120,0,4,4,1,495.1384064,582.41,582.41,0.025099371,0,0.030232732,0.00566194,584.3766667,0,['Free checked bags'],497.1384064,1908,9,1504,120,1690,5,1577,1231,1231,Exclusive Discount
574134,05/02/2023,F,Married,Has no children,usa,houston,HOU,philadelphia,YMX,92,419.26,29.645,-95.279,45.517,-73.417,01/03/2023 13:41,05/03/2023 11:00,43,1.4,8,2,1,2,1,0,0,2,1,1,0,419.26,2,92,0,2,1,3,2596.748794,0,0,0,0,0.162227819,0,1.4,1,['One night free hotel with flight'],2597.748794,759,5,1816,92,1909,5,1072,2307,759,Free Checked Bags
574150,05/02/2023,M,Married,Has no children,usa,columbus,LCK,san antonio,SVZ,94,640.72,39.814,-82.928,33.942,-95.159,05/05/2023 11:15,06/05/2023 11:00,55,1.4,8,3,2,3,2,0,2,2,3,2,0.333333333,640.72,2,94,0,3,2,0,1267.064601,1281.44,1281.44,0.055224562,0,0.078714823,0.00478471,1283.506667,1,['One night free hotel with flight'],1269.064601,1586,5,1817,94,1842,3,1872,472,472,Exclusive Discount
574206,05/02/2023,F,Married,Has children,usa,phoenix,PHX,memphis,MEM,92,351.35,33.434,-112.008,35.042,-89.977,08/07/2023 14:32,11/07/2023 11:00,36,1.4,8,1,2,1,0,0,0,0,2,0,0,351.35,0,92,0,1,2,2,2028.961966,0,0,0,0,0.126567036,0,1.4,1,['One night free hotel with flight'],2028.961966,1119,6,1476,92,1910,3,1873,2308,1119,Free Checked Bags
574279,05/02/2023,F,Married,Has no children,usa,new orleans,NBG,toronto,YKZ,139,345.04,29.825,-90.035,43.862,-79.37,23/06/2023 11:43,25/06/2023 11:00,48,1.9,9,2,3,2,3,0,3,3,3,3,0.5,345.04,3,139,0,2,3,1,1823.139806,1035.12,1035.12,0.044609228,0,0.113640038,0.002677153,1038.52,1,['One night free hotel with flight'],1826.139806,1267,7,1204,139,540,3,1874,640,540,No Cancellation Fee
574409,05/02/2023,M,Unmarried,Has children,usa,long beach,LGB,new york,LGA,279,741.89,33.818,-118.151,40.64,-73.779,19/07/2023 13:56,21/07/2023 11:00,40,7.3,8,3,3,3,0,1,3,1,3,0,0.5,741.89,1,279,1,3,3,1,3958.221324,2225.67,2225.67,0.095916821,0,0.247737333,0.002640482,2233.47,2,['No cancellation fee'],3958.221324,92,7,392,280,293,4,414,124,92,Free Checked Bags
574419,05/02/2023,M,Unmarried,Has no children,usa,louisville,LOU,san antonio,TIK,117,279.59,38.228,-85.664,35.393,-97.601,07/05/2023 10:23,08/05/2023 11:00,34,1.9,8,2,2,2,1,0,1,0,2,1,0.166666667,279.59,0,117,0,2,2,1,1107.520495,279.59,279.59,0.012049129,0,0.068694393,0.001196229,281.49,1,['One night free hotel with flight'],1108.520495,1716,5,1818,117,1089,3,1875,1619,1089,No Cancellation Fee
574440,05/02/2023,F,Married,Has children,usa,san francisco,SFO,nashville,HOU,110,619.16,37.619,-122.375,36.124,-86.678,19/04/2023 15:19,22/04/2023 11:00,50,1.7,8,2,2,2,2,0,1,1,2,2,0.166666667,619.16,1,110,0,2,2,2,3160.599616,619.16,619.16,0.026683138,0,0.197641394,0.000920744,621.0266667,1,['One night free hotel with flight'],3162.599616,547,6,1477,110,1300,4,1442,1081,547,Free Checked Bags
574465,05/02/2023,F,Married,Has no children,usa,chicago,MDW,toronto,YYZ,145,483.48,41.786,-87.752,45.589,-79.37,22/04/2023 15:30,23/04/2023 11:00,32,2.3,8,3,3,3,1,0,0,0,4,1,0,483.48,0,145,0,3,3,0,795.0160241,0,0,0,0,0.049067038,0,2.3,0,['Free checked bags'],796.0160241,1614,7,1931,145,1023,3,2032,1812,1023,No Cancellation Fee
574467,05/02/2023,M,Married,Has children,usa,san antonio,RND,toronto,YKZ,99,427.04,29.529,-98.279,43.862,-79.37,10/07/2023 09:22,13/07/2023 11:00,46,1.5,8,4,3,4,3,0,0,3,3,3,0,427.04,3,99,0,4,3,3,2309.406863,0,0,0,0,0.144180837,0,1.5,0,['Free checked bags'],2312.406863,794,9,1505,99,2027,7,880,2063,794,Free Checked Bags
574489,05/02/2023,F,Married,Has children,usa,rochester,ROC,oklahoma city,OKC,110,587.36,43.119,-77.672,36.08,-97.601,10/04/2023 14:23,13/04/2023 11:00,52,1.7,8,2,2,2,2,0,1,0,2,2,0.166666667,587.36,0,110,0,2,2,2,1872.128591,587.36,587.36,0.025312694,0,0.116716859,0.001479056,589.06,1,['One night free hotel with flight'],1874.128591,1231,6,1478,110,1301,4,1443,1138,1138,Exclusive Discount
574493,05/02/2023,F,Married,Has no children,usa,indianapolis,IND,philadelphia,PNE,103,189.48,39.717,-86.294,41.786,-75.241,17/07/2023 16:33,18/07/2023 11:00,37,1.4,9,3,3,3,3,0,4,0,4,3,0.666666667,189.48,0,103,0,3,3,0,958.3006936,757.92,757.92,0.032663098,0,0.059322399,0.003755074,759.32,0,['Free checked bags'],961.3006936,1525,7,1932,103,1982,3,2033,959,959,Exclusive Discount
